num_opportunities,Base 30 Mins,30 Mins,Base 45 Mins,45 Mins,Base 60 Mins,60 Mins,TZ16_CODE,,TZ16_NAME,Tz16_Area
1,304694.0583,1.68E-05,637053.0488,4831.484305,1099931.164,2977.715091,1,YES,Barangaroo_Headland Park,64884.12626
2,390046.5602,8.85E+03,754544.0389,9323.607245,1188749.677,4810.501799,2,YES,Barangaroo_Northern Cove,74488.64591
3,505826.8442,2.14E+04,912192.6289,7923.610733,1336597.471,5902.618325,3,YES,Barangaroo_Southern Cove,30794.77399
4,553774.2947,1.51E+04,1001489.622,19615.16645,1434338.518,4776.408057,4,YES,Barangaroo_Jenkins Lane,13964.45013
5,546404.6757,2.65E+04,987289.8587,23183.21337,1425828.113,13860.91951,5,YES,Barangaroo_Ferry Terminal,33804.09123
6,342568.3747,2.98E+03,676491.5382,4749.347312,1144015.318,3833.879174,6,YES,Sydney CBD_Moores Wharf,23405.44884
7,447450.1412,4.21E+03,797901.672,2694.308283,1224440.232,4575.012968,7,YES,Sydney CBD_Hickson Road_Western End,26724.96224
8,395243.7645,6.22E+03,770947.8447,8379.226771,1203647.425,9400.35675,8,YES,Sydney CBD_The Rocks_Argyle Place,25366.41025
9,297697.6284,4.36E+03,609813.4915,18020.5912,1089044.08,3997.591719,9,YES,Walsh Bay,66847.64739
10,379092.9802,2.96E+03,718636.7351,23032.64544,1177436.651,6316.066391,10,YES,Sydney CBD_Hickson Road_Eastern End,32784.86581
11,337462.8743,-2.60E-07,675140.0701,11172.76943,1103143.174,1474.577665,11,YES,Sydney CBD_Dawes Point Park,41747.85415
12,357991.3728,6.77E+03,692904.2567,7170.529375,1139271.521,7427.428618,12,YES,Sydney CBD_The Rocks_Trinity Ave,30434.4033
13,436547.7296,1.96E+04,839867.2293,3338.762538,1260453.657,2839.538433,13,YES,Sydney CBD_Gloucester Walk,12779.90742
14,477278.1014,1.70E+04,886862.5466,10260.46136,1280429.354,3541.621587,14,YES,Sydney CBD_The Rocks_Argyle Centre,20559.55429
15,380423.7929,8.98E+03,729459.5359,9005.799303,1190614.932,12406.338,15,YES,Sydney CBD_Hickson Rd Reserve,20572.76852
16,500344.1017,1.40E+04,888591.8448,15562.92798,1299324.508,16310.90137,16,YES,Sydney CBD_Sydney Cove Overseas Passenger Terminal,26328.3035
17,405817.6646,9.24E+03,779015.0654,13386.74435,1207419.095,6623.822693,17,YES,Sydney Opera House,40824.62043
18,445777.7329,2.06E+03,828799.3091,4479.69151,1258727.352,7880.213021,18,YES,Sydney CBD_Kent St_Northern Section,31599.51639
19,450878.0229,2.80E+03,832070.6053,5442.108203,1261316.055,8453.829644,19,YES,Sydney CBD_Sydney Observatory,118316.4661
20,502288.8218,3.56E+03,932607.061,18713.14054,1315359.115,4932.885882,20,YES,Sydney CBD_The Rocks_King George V Recreation Centre,27769.69912
21,541738.3903,1.42E+04,967780.3384,16473.77133,1346300.28,20448.29623,21,YES,Sydney CBD_The Rocks_Sydney Harbour Foreshore Authority,15983.04424
22,562585.6056,1.58E+04,1004964.159,21978.86747,1408220.392,12191.225,22,YES,Sydney CBD_Museum of Contemporary Art,20519.07661
23,564141.6281,1.26E+04,999994.9885,4949.536905,1391814.067,588.2385709,23,YES,Sydney CBD_Circular Quay East_The Toaster,24003.08412
24,498597.9307,1.30E+04,914110.7455,6715.696391,1321500.506,1308.482447,24,YES,Sydney CBD_The Rocks_Shangri La Hotel,12648.1352
25,560605.3394,1.67E+04,1019757.006,20797.52555,1429100.459,5851.018704,25,YES,Sydney CBD_The Rocks_Four Seasons Hotel,9991.849693
26,634663.1488,2.99E+04,1095423.182,27173.55097,1509892.374,14125.7846,26,YES,Sydney CBD_Circular Quay Station-Wharves,27298.33604
27,555934.6265,1.50E+04,1002145.927,12431.84707,1439892.511,2541.395285,27,YES,Sydney CBD_The Rocks_Science House,7229.637676
28,568716.8324,1.27E+04,1028686.291,12272.97758,1452619.673,4164.318077,28,YES,Sydney CBD_The Rocks_Cove Apartments,9381.668092
29,603337.1555,1.54E+04,1089846.081,14901.43884,1497092.192,4438.014922,29,YES,Sydney CBD_Grosvenor Place,11975.35026
30,575646.0563,2.82E+04,1050928.793,36909.98644,1459115.736,19472.27106,30,YES,Sydney CBD_Circular Quay_Herald Square,32090.31857
31,586446.7496,3.97E+04,1064238.349,27733.87653,1451409.389,22262.19822,31,YES,Sydney CBD_Circular Quay_Gateway Quayside,29015.88832
32,598863.0038,3.38E+04,1070569.951,15455.54819,1475724.106,10581.68304,32,YES,Sydney CBD_Circular Quay_Customs House,12695.54135
33,601496.3446,3.53E+04,1058122.304,13311.82661,1434478.459,12499.96647,33,YES,Sydney CBD_Circular Quay_AMP Centre,13111.99091
34,599859.0514,3.52E+04,1055031.072,14171.7688,1425782.25,16187.23472,34,YES,Sydney CBD_Sir Stamford and InterContinental Hotels,14064.62246
35,468243.0805,2.80E+04,851644.0123,33679.96694,1265153.023,19872.83645,35,YES,Royal Botanic Gardens,431650.5595
36,601905.5411,7.65E+03,1065052.387,3494.486154,1484167.261,2207.522711,36,YES,Sydney CBD_Maritime Trade Towers,19950.23797
37,632414.4599,1.38E+04,1115824.407,4194.975141,1533520.737,2587.788112,37,YES,Sydney CBD_35 Clarence St,12826.76054
38,631246.8685,6.83E+03,1093682.823,4561.989325,1543904.906,2309.163162,38,YES,Sydney CBD_1 York St,7629.562321
39,634500.606,1.02E+04,1110085.991,7798.218734,1546883.191,3670.822961,39,YES,Sydney CBD_AAP Centre,19490.92875
40,654875.7723,1.04E+04,1143140.983,9600.012431,1548153.882,9297.721856,40,YES,Sydney CBD_10 Bond St and 20 Bond St,14572.64988
41,625705.835,1.78E+04,1120140.479,20275.63356,1520121.632,16943.83773,41,YES,Sydney CBD_Royal Exchange Building,7146.816926
42,623032.6353,2.87E+04,1103878.168,41978.26652,1498892.792,34973.52474,42,YES,Sydney CBD_Lands Dept Building_Bridge St,6357.739406
43,613221.0454,3.35E+04,1094689.42,26219.57815,1477008.729,21768.30652,43,YES,Sydney CBD_Department of Education Building,6398.754555
44,623289.3715,2.40E+04,1093018.038,18467.4992,1473073.023,18223.82384,44,YES,Sydney CBD_Governor Macquarie Tower_Governor Phillip Tower,11622.65432
45,623978.8483,2.36E+04,1081143.401,13341.80865,1448935.466,7597.189308,45,YES,Sydney CBD_ABN Amro Tower_Aurora Place,22184.0785
46,683647.9528,9.76E+03,1142893.083,5429.927374,1571932.289,2747.98744,46,YES,Sydney CBD_The York Apartment Hotel,6129.611467
47,706893.607,5.14E+03,1181617.918,4859.846559,1576696.86,3991.65128,47,YES,Sydney CBD_Metcentre,13887.99946
48,683325.0021,1.39E+04,1178616.928,9105.780245,1583613.334,9876.490343,48,YES,Sydney CBD_Australia Square,13399.92826
49,640322.7299,2.81E+04,1134765.532,18061.81724,1534006.272,18126.83996,49,YES,Sydney CBD_Radisson Plaza Hotel,12977.67413
50,646642.7264,3.35E+04,1141586.954,23976.93354,1537749.947,13493.45479,50,YES,Sydney CBD_25 Bligh St,16749.40533
51,636716.8662,2.08E+04,1129001.483,18200.72554,1523933.809,17509.39223,51,YES,Sydney CBD_Wentworth Hotel,12746.48332
52,654341.8126,2.26E+04,1145072.164,21585.60027,1535235.714,13211.09698,52,YES,Sydney CBD_Chifley Square_Chifley Tower,15234.74128
53,558219.8077,3.06E+04,989736.8361,36539.72731,1433753.981,9521.31517,53,YES,Sydney CBD_King St Wharf_Northern End,29032.55945
54,657888.6731,9.87E+03,1119389.708,5735.745439,1545799.187,6509.341936,54,YES,Sydney CBD_Westpac Place,17119.20495
55,667430.5675,4.72E+03,1144125.638,4102.275577,1567041.3,1952.667762,55,YES,Sydney CBD_83 Clarence St,10947.03167
56,703969.0635,7.83E+03,1151677.375,4596.52841,1574381.389,4099.648941,56,YES,Sydney CBD_Wynyard Station_York St,12411.30385
57,716864.3889,7.83E+03,1185634.072,5527.188115,1577632.647,3557.318043,57,YES,Sydney CBD_Wynyard Station_George St,30102.61628
58,686818.1742,1.50E+04,1169405.317,15897.94481,1569909.896,6308.658571,58,YES,Sydney CBD_Hunter Connection,21693.94338
59,656568.6933,1.65E+04,1144579.612,23363.37526,1547928.307,10500.71623,59,YES,Sydney CBD_QBE Building,10366.01952
60,659034.6986,1.93E+04,1077264.766,12088.51367,1464171.109,6645.984258,60,YES,Sydney CBD_Savings Bank Building,10816.1342
61,680583.8254,1.12E+04,1147397.125,13006.06756,1531584.226,11293.23806,61,YES,Sydney CBD_Colonial Centre_Goodsell Building,9573.43
62,655803.6002,1.46E+04,1136514.394,8994.781376,1523551.211,4842.08527,62,YES,Sydney CBD_Martin Place Station_Hunter St and Macquarie St,14067.41983
63,665915.4592,1.28E+04,1111753.788,15690.77452,1494529.036,4430.417704,63,YES,Sydney CBD_Parliament House_Sydney Hospital,68780.05289
64,279396.8028,3.60E+04,633036.0306,16239.49675,1100057.082,7666.561131,64,YES,Mrs Macquaries Chair,143531.9027
65,532611.4329,2.39E+04,938933.3424,26987.89709,1367756.414,17683.27419,65,YES,Sydney CBD_King St Wharf_Southern End,14395.44479
66,553286.8459,2.91E+04,975253.5638,34441.8248,1406559.626,11210.91798,66,YES,Sydney CBD_Slip St,16475.59194
67,595570.2941,3.08E+04,1045099.18,20495.30806,1474977.254,5653.062215,67,YES,Sydney CBD_Lumley House,19926.0001
68,624702.1311,2.04E+04,1095124.871,7752.34442,1511831.546,3584.404915,68,YES,Sydney CBD_Red Cross House,14129.87804
69,649439.5988,1.13E+04,1110700.026,8103.849238,1540817.677,5216.864095,69,YES,Sydney CBD_AWA Building,8170.834637
70,618703.3539,2.41E+04,1085522.959,12450.33971,1497735.829,15788.43775,70,YES,Barrack St and York St,7780.211811
71,662425.1484,1.25E+04,1146003.065,6502.315994,1563460.039,6026.194102,71,YES,Centenary Square,7520.760436
72,624109.8986,2.17E+04,1119524.284,13187.31697,1513477.7,16204.11214,72,YES,Centenary Square and George,10913.76096
73,643838.2046,2.20E+04,1140932.058,8566.910334,1544322.327,9906.998406,73,YES,Sydney CBD_No.1 Martin Place,24095.53391
74,653928.6428,3.01E+04,1127760.981,27620.87851,1530798.898,13047.77246,74,YES,MLC Centre Sydney,19218.99924
75,661320.9548,3.65E+04,1129542.238,20128.07976,1519406.298,8154.755041,75,YES,Martin Place and Elizabeth St,10794.63396
76,675412.0045,2.79E+04,1141519.424,17459.6435,1523316.943,8552.344643,76,YES,Martin Place and Phillip St,9440.499185
77,696186.7067,1.17E+04,1136004.969,13445.21309,1508295.597,6383.331862,77,YES,Martin Place Station,14175.2392
78,559522.715,1.77E+04,994268.0513,6675.722639,1407068.567,6638.001996,78,YES,Star City_Pyrmont Bay Ferry Wharf,22341.37156
79,539763.7072,2.31E+04,972729.844,24475.1447,1384357.105,9138.446713,79,YES,Sydney Aquarium,42496.50077
80,574092.8542,2.06E+04,1013672.069,16543.95558,1412382.041,10412.62397,80,YES,Allianz Centre,22366.29744
81,601412.6483,2.50E+04,1047764.909,26945.69792,1457872.292,12998.67136,81,YES,King St and Clarence St,15089.06279
82,628226.8848,1.01E+04,1084681.236,17157.24017,1514196.944,7455.915848,82,YES,Westpac Building,16846.33276
83,622301.3076,1.41E+04,1091641.63,11067.71485,1493463.81,12447.33685,83,YES,King St and George St,17061.28475
84,635368.8418,2.10E+04,1119773.269,17242.60002,1522926.388,7608.429049,84,YES,Sydney CBD_Strand Arcade,16576.71142
85,643156.7817,3.19E+04,1110231.675,25240.95457,1501429.264,14977.46274,85,YES,Sydney CBD_Centrepoint,15275.41577
86,664435.1375,4.33E+04,1086262.635,56282.77849,1481142.299,32381.35984,86,YES,David Jones_Elizabeth Street,12122.55966
87,681737.1961,3.05E+04,1109749.132,39336.27319,1487923.725,29397.63158,87,YES,Law Courts Building Sydney,11853.1391
88,540322.3715,6.25E+03,948476.539,3981.138088,1376484.825,6942.273586,88,YES,"Darling Harbour_Novotel, Grand Mercure, Ibis",39939.40502
89,500885.0621,1.12E+04,935810.1077,5972.580483,1341063.328,3757.342135,89,YES,Harbourside_Darling Harbour,93823.6793
90,536905.2144,2.41E+04,978755.5809,18019.12594,1357029.52,6971.876633,90,YES,Cockle Bay Wharf,12729.91793
91,507687.767,1.79E+04,941994.5848,13259.34979,1336454.125,3256.688361,91,YES,Cockle Bay Wharf_East,28385.95123
92,627792.0721,7.02E+03,1066481.791,5750.975531,1439412.078,3678.954457,92,YES,Market St and Kent St,18947.31594
93,670392.4284,7.61E+03,1110217.61,14162.58033,1503735.468,3745.91525,93,YES,Market St and Clarence St,12537.29958
94,694974.4536,8.68E+03,1127144.403,10520.49831,1508664.743,2884.420122,94,YES,Market St and York St,15443.30979
95,709154.7273,6.82E+03,1158650.752,14787.22834,1536501.467,2869.374938,95,YES,Queen Victoria Building,11986.26124
96,703359.3441,6.27E+03,1127704.296,20142.40563,1500351.817,8364.167424,96,YES,Sydney CBD_Galeries Victoria,28064.59261
97,659982.8692,2.72E+04,1110761.828,53693.12537,1479301.534,23762.46985,97,YES,Piccadilly Arcade,28769.26751
98,672796.6858,2.47E+04,1135278.43,11865.53297,1479775.085,16439.44108,98,YES,Sheraton On The Park,19184.57676
99,579723.3555,2.90E+04,975062.1668,26274.80565,1368198.202,28904.83816,99,YES,St. Mary's Cathedral,20220.24647
100,539643.7119,1.39E+04,936152.218,8903.40073,1327589.437,4258.319452,100,YES,Art Gallery Of NSW,186788.4385
101,629217.792,5.79E+03,1046674.302,6296.473591,1429219.131,4433.890441,101,YES,Darling Harbour_Crown Plaza Hotel,15834.87293
102,642977.1416,1.83E+04,1093102.549,10954.40994,1464864.883,2126.506312,102,YES,Druitt St and Kent St,13826.33208
103,738848.3426,4.36E+03,1185230.487,3228.020373,1552085.429,2709.938703,103,YES,Sydney CBD_Sydney Town Hall,26694.84618
104,774605.9852,3.97E+03,1185163.237,6297.034353,1567817.226,10203.53837,104,YES,Town Hall Station,16072.83088
105,748468.6536,9.08E+03,1201405.094,11430.95857,1543798.993,2951.434348,105,YES,Sydney CBD_Defence Plaza,14487.8945
106,709353.1683,2.42E+04,1132742.759,43901.84767,1490605.067,28078.96967,106,YES,Park St and Elizabeth St,9942.012928
107,681985.8491,2.44E+04,1070963.461,64877.92726,1450881.403,32132.8691,107,YES,St James Station,193075.4495
108,479547.3153,1.11E+04,854858.904,10353.10137,1276790.477,6591.537243,108,YES,Exhibition Centre_Darling Harbour,150505.3481
109,606152.3387,1.19E+04,1019048.326,5052.609261,1396045.555,4877.773489,109,YES,Millennium Towers,22973.25763
110,635787.7968,1.83E+04,1079069.145,10954.40953,1462937.973,2126.506158,110,YES,Bathurst St and Kent St,20750.75601
111,705289.561,7.22E+03,1147428.45,14229.26976,1525919.523,6578.145853,111,YES,Greater Union Cinema Centre,22793.48345
112,746292.4009,1.57E+04,1176071.172,12994.63429,1547424.129,12901.005,112,YES,Bathurst St and Pitt St,11404.28474
113,699229.3081,6.49E+03,1121621.266,19541.80665,1493192.194,9981.661752,113,YES,Wilmot St and Pitt St,5237.621604
114,646199.4101,1.78E+04,1090699.76,22351.62638,1462140.985,8798.106466,114,YES,Court Of Petty Sessions,15263.08821
115,679966.5086,3.42E+04,1062495.635,53663.67368,1441018.446,31355.61464,115,YES,Bathurst St and Castlereagh St,21789.64453
116,695264.4258,2.39E+04,1082534.106,51716.42091,1459050.015,35297.49062,116,YES,Bathurst St and Elizabeth St,15744.04239
117,584761.9934,2.00E+04,977111.7454,12808.64574,1348966.636,19827.43037,117,YES,Liverpool St and Sussex,19668.80926
118,632272.4081,5.49E+03,1036030.019,6923.778249,1418951.097,6285.763318,118,YES,Liverpool St and George,19684.19281
119,663612.8656,3.55E+04,1038420.978,42925.05362,1421717.565,26386.84408,119,YES,World Square Sydney,26149.04053
120,663586.3616,4.08E+04,1015359.84,54160.22365,1405286.09,33515.94195,120,YES,Masonic Centre,16347.60654
121,679236.8402,3.13E+04,1059976.821,62814.5649,1451094.687,37657.76704,121,YES,Sydney CBD_Downing Centre,10757.60982
122,668175.5527,4.43E+04,1031419.366,91569.52956,1433666.771,55085.68304,122,YES,Liverpool St and Nithsdale St,13472.45923
123,626318.1718,5.47E+04,978561.1529,84009.44673,1386317.465,70132.92409,123,YES,Liverpool St and Commonweath St,15796.49971
124,614657.8192,7.14E+04,960189.3779,106512.8861,1355654.39,91745.24725,124,YES,Liverpool St and Wentworth St,10162.97601
125,549709.1881,7.02E+03,933838.6197,9395.875727,1327194.198,8195.684098,125,YES,Entertainment Centre,53119.8559
126,577774.506,1.32E+04,942037.4607,17622.49761,1333285.613,20491.47109,126,YES,Holiday Inn_Chinatown,14490.35532
127,617046.8799,9.90E+03,1016686.696,4184.396074,1382263.262,20402.14789,127,YES,Sussex Centre_Chinatown,8467.153021
128,637911.8593,1.46E+04,1033739.204,14573.9076,1395808.269,17774.27185,128,YES,Little Hay St and Sussex St_Chinatown,5928.615293
129,654747.4184,1.04E+04,1057052.691,21864.43053,1432855.552,5792.530861,129,YES,Goulburn St and George St,14109.95469
130,639290.6589,2.49E+04,1034202.718,27109.79384,1405441.311,25200.41132,130,YES,Scruffy Murphys,22704.04237
131,616418.236,8.11E+04,993193.0193,99397.76846,1404673.152,60626.67859,131,YES,Regis Tower,18089.7868
132,642089.0193,6.32E+04,990589.4463,95956.72413,1408307.291,59224.32251,132,YES,Goulburn St and Wentworth St,20109.46225
133,645309.6247,2.36E+04,1041246.244,25632.52993,1426175.077,10982.52922,133,YES,Capitol Square,11803.27491
134,677362.096,2.16E+04,1089775.298,11241.26192,1473526.069,7707.59203,134,YES,Sydney CBD_Belmore Park,63159.93173
135,617862.2285,1.74E+04,1006591.963,16535.80687,1401314.795,16332.32697,135,YES,Paddys Market,19807.01643
136,487476.476,1.64E+04,868819.541,17281.8457,1271853.504,3793.100675,136,YES,UTS_Ultimo_East,37750.69755
137,617862.2285,1.85E+04,1006828.188,16535.80675,1403728.762,16811.66843,137,YES,Hay St and George St,6217.884181
138,684073.3822,1.65E+04,1065427.61,23898.0276,1445122.47,5801.00161,138,YES,Central Square MLR Stop,6141.059324
139,661278.1732,2.50E+04,1049835.898,25619.30826,1434412.626,11108.73033,139,YES,Parker St and Hay St,4997.040586
140,617134.8287,3.14E+04,1012511.968,33098.24368,1419902.466,12892.06559,140,YES,Sydney CBD_Sydney Central Building,10195.43286
141,588073.7831,2.55E+04,989478.985,13090.09078,1380284.493,9633.041096,141,YES,Ultimo St and Hay St,8099.011109
142,654730.7362,2.08E+04,1026039.214,17693.68181,1431011.374,10053.33386,142,YES,Ultimo St and George St,22076.00184
143,691644.6044,3.25E+04,1077478.195,32060.45333,1464323.018,14456.27527,143,YES,Sydney CBD_McKell Building,6937.284639
144,589337.8661,1.78E+04,985828.5724,15449.03196,1391643.945,8524.721745,144,YES,Sydney TAFE,26313.20257
145,695087.511,1.60E+04,1091212.442,15180.61039,1467470.861,5420.131707,145,YES,Rawson St and Pitt St,14492.18868
146,757147.877,4.32E+03,1204923.44,7090.858488,1577093.343,941.1647767,146,YES,Central Station,133134.5415
147,16745.5369,1.60E-06,436501.7124,21044.04797,792492.2998,10885.58516,147,YES,Goat Island,64184.28731
148,83546.30351,3.34E+03,477526.9026,16903.65398,849571.4291,15256.07646,148,YES,Fort Denison,4123.15218
149,528047.9274,9.94E+03,949631.4523,4262.532753,1389819.671,2654.71624,149,YES,Sydney CBD_Jenkins St,17113.30218
150,521584.0769,3.14E+04,922666.4151,28698.73622,1347281.102,14410.69802,150,YES,Sydney CBD_King St Wharf_Southern End,12229.09607
151,432159.6406,3.81E+02,801522.9676,11927.15077,1262048.704,15747.05369,151,YES,Pyrmont_Darling Island,112076.02
152,407131.117,6.53E+03,731423.6395,7697.530233,1185115.684,6326.202784,152,YES,John St Square MLR,190243.6129
153,478992.022,6.21E+03,891439.9584,8950.051376,1314338.637,15606.13877,153,YES,Fish Markets MLR,170909.7133
154,577520.0185,1.85E+04,1000663.858,6903.765621,1434643.585,8088.320038,154,YES,Hardwood St,35693.56715
155,507464.4423,7.06E+03,905013.2495,8083.004292,1342365.593,11787.94622,155,YES,Experiment St,26340.36787
156,461071.7162,5.51E+03,851750.3766,7309.709191,1281744.27,16392.2832,156,YES,Wentworth Park MLR,128912.9083
157,428680.8886,2.37E+04,790912.8273,5850.68768,1200485.161,9779.848641,157,YES,Powerhouse Museum Ultimo,216002.2913
158,402037.0128,5.13E+04,813082.6189,23154.03433,1189368.718,19342.79353,158,YES,Broadway Shopping Centre_Glebe_Mountain St and Small St,127790.3181
159,491875.3943,6.98E+03,844019.1415,15394.88901,1236645.587,24768.67018,159,YES,UTS_Ultimo_West,186450.6843
160,552867.9127,1.05E+04,932969.7093,11245.00696,1329881.036,7271.607222,160,YES,ABC Ultimo Centre,24653.01667
161,676738.405,3.99E+04,1172954.585,23025.48542,1559221.161,10353.93332,161,YES,Sydney CBD_Perpetual Trustee Building,13745.71999
162,664079.1875,7.73E+03,1125072.894,21372.6183,1518312.091,10210.00974,162,YES,Sydney CBD_Myer Building,10138.71448
163,102828.5062,2.82E+04,572403.4644,6336.561485,956857.344,3704.637442,163,YES,Garden Island,381186.0623
164,245372.5065,6.60E+04,637800.9637,10301.28683,1051222.359,11956.46406,164,YES,The Finger Wharf Apartments,52090.21364
165,394722.2434,4.04E+04,752523.5449,5864.572747,1184271.48,9449.671128,165,YES,Woolloomooloo_Dowling St and Nesbitt St,151331.1847
166,277078.3322,4.70E+04,675012.2709,6544.355256,1074091.055,4390.777411,166,YES,St Vincents Catholic College,86089.02352
167,185414.2069,8.91E+04,611072.9293,10728.82368,1010780.121,13664.47852,167,YES,Elizabeth Bay House,170159.0173
168,548999.2747,6.34E+04,926535.1315,75472.50654,1321189.67,70006.27177,168,YES,Cook and Phillip Park,91441.36857
169,477002.7311,5.18E+04,850222.6832,56086.64298,1243095.91,58872.52603,169,YES,East Sydney High School,84997.09303
170,489271.7854,1.16E+04,865039.95,12826.53148,1252649.847,23831.00302,170,YES,Kings Cross Station,102648.539
171,532755.7931,3.81E+03,914735.3845,1464.717403,1307230.715,2268.837741,171,YES,Kingsgate Shopping Centre,99450.84371
172,450180.6451,5.29E+03,796820.1532,3923.050511,1218190.401,8234.391384,172,YES,El Alamein Fountain,32089.49261
173,320642.5594,1.21E+05,693439.7548,50867.34355,1105440.715,67969.73807,173,YES,St Luke's Hospital,205467.0947
174,648546.1624,3.55E+04,1120177.749,32681.50989,1525823.693,16554.63167,174,YES,Sydney CBD_Sky Garden,8448.473521
175,481084.4472,8.54E+04,837568.9292,86398.77841,1231243.819,84839.93352,175,YES,National Art School,54079.37649
176,586009.4383,5.02E+04,969485.7691,88162.0461,1359123.677,74614.49065,176,YES,Australian Museum Darlinghurst,44556.35581
177,614430.5337,5.08E+04,957222.2668,50484.202,1354775.619,59518.5066,177,YES,Darlinghurst_College La and Francis St,7837.562081
178,543579.9625,6.35E+04,917518.4873,70589.40833,1290791.063,81428.1718,178,YES,SCEGGS_Darlinghurst,150101.8937
179,494666.2238,2.90E+04,861392.5608,28518.98392,1253545.373,33587.66842,179,YES,Darlinghurst Rd and William St,103746.9977
180,388003.5332,7.66E+04,750599.9176,43801.78674,1150846.422,69744.50101,180,YES,Belvedere Bridge Darlinghurst,195724.3838
181,554074.3813,8.33E+04,931861.7798,76040.00876,1339014.67,77774.39418,181,YES,Marriott Hotel,8356.217782
182,520149.024,1.08E+05,885604.8568,109016.6687,1250715.973,137289.8806,182,YES,St Vincent's Caritas Centre,96565.14795
183,419907.2677,1.24E+05,810270.2464,85278.26004,1214547.095,73570.86937,183,YES,St Vincent's Hospital,109892.8645
184,531156.7638,1.13E+05,885742.2654,118777.7705,1255293.19,155050.0895,184,YES,Darlinghurst_Little Oxford St and Crown St,37771.28775
185,441353.1774,1.50E+05,838850.5736,92761.18974,1224997.732,98787.58616,185,YES,Paddington_Flinders St and Taylor St,46879.10725
186,404581.5077,4.61E+03,715590.8891,8451.686212,1179532.991,4585.891814,186,YES,Darling Island_Pyremont Park,142837.3689
187,531248.2825,9.30E+03,944944.0027,8491.268803,1370307.117,8976.384955,187,YES,City Star Casino,126462.5923
188,579759.6883,4.96E+04,939626.6177,42049.81377,1342467.592,51966.66961,188,YES,Oxford Square,47579.91999
189,573563.6181,7.64E+04,956348.8359,80074.39174,1342688.805,79193.7911,189,YES,Goulburn St and Brisbane St,29150.99879
190,532768.243,5.85E+04,896551.1505,63495.30949,1282580.731,78706.81702,190,YES,Sydney Police Centre,30316.65012
191,514073.0498,8.72E+04,876823.6036,85173.6402,1258174.603,102045.8848,191,YES,Darlinghurst_Lower Darling St,10865.46848
192,643873.6323,2.82E+04,1009040.707,36027.15301,1429353.198,12418.94352,192,YES,Campbell St and Mary St,27883.46256
193,539487.0398,3.62E+04,942763.6354,24700.10594,1335857.376,44589.63859,193,YES,Campbell St and Riley St,87823.02853
194,745287.2469,5.36E+03,1133185.816,10730.59652,1511271.585,2981.476153,194,YES,Centennial Plaza,19079.8743
195,617195.2054,3.26E+03,1004056.251,12646.4305,1428525.737,3706.411681,195,YES,Albion St and Riley St,61938.17188
196,439019.6337,1.30E+05,855608.0319,55116.7043,1265290.149,56138.085,196,YES,Albion St and Flinders St,200637.2489
197,744884.9369,1.12E+04,1145572.598,5062.779467,1526475.977,1342.97774,197,YES,United Dental Hospital Of Sydney,48153.17301
198,608295.5029,1.22E+04,994672.0501,12485.26676,1422400.842,1410.036612,198,YES,News Ltd,107285.5227
199,419798.5096,1.08E+05,855397.5355,36473.87603,1259111.142,44444.10987,199,YES,Bourke St and Arthur St,207204.5252
200,629711.4435,1.53E+04,1023370.822,10958.35431,1415433.082,4936.386407,200,YES,Prince Alfred Park,90732.58601
201,580883.2917,6.57E+04,979167.3079,27625.13396,1382153.259,43368.05824,201,YES,Strawberry Hills_Elizabeth St and Belvoir St,190652.9734
202,415699.413,7.48E+04,860464.3718,19054.66445,1263096.259,22433.72733,202,YES,Bourke St and Mort St,154619.2077
205,563691.9419,1.15E+04,944485.761,24057.36931,1333460.08,11411.61206,205,YES,Lee St_Sydney,32822.56965
206,470594.7031,3.02E+04,867482.1437,9286.37137,1279752.265,17482.21972,206,YES,CUB Site Chippendale_North,67788.95451
207,334235.2435,9.25E+04,829655.3863,38646.34432,1261879.846,21339.76988,207,YES,Chippendale,187159.211
208,639296.0059,1.14E+04,1086530.559,4290.87972,1474526.387,2823.908966,208,YES,Central Station_South,98898.45908
209,416643.865,5.74E+04,899219.82,23113.99799,1331963.481,7183.45082,209,YES,CUB Site Chippendale_South,76395.8509
210,590325.7246,1.55E+04,1058987.725,14534.887,1471351.31,7400.91448,210,YES,Darlington_Everleigh St and Hudson St,82407.67615
211,573895.9503,2.24E+04,1053177.377,17446.36274,1468726.554,3636.395966,211,YES,Redfern_Wells St and Renwick St,48427.51673
212,450404.786,5.61E+04,928431.3596,14934.07069,1362611.677,20327.47804,212,YES,Redfern Mail Exchange Redfern,183141.6782
213,421201.8302,1.84E+05,866398.3033,114733.7905,1281586.537,125838.0796,213,YES,Redfern,84579.03101
214,263222.0435,2.52E+05,798583.8383,72121.32278,1180350.307,90628.3741,214,YES,Surry Hills Shopping Village,198242.5414
215,685872.3126,6.66E+03,1140160.429,7673.309983,1571641.069,2350.251622,215,YES,Redfern Station,125999.118
216,395633.1338,2.02E+03,891529.7511,11652.16471,1345783.667,6541.94597,216,YES,Everleigh,142960.5037
217,517120.9486,3.46E+04,1016032.284,12683.95518,1427141.686,12116.84847,217,YES,Redfern_Wyndham St and Boundary St,51585.44232
218,432414.2607,1.13E+05,912218.9236,49047.69775,1348244.6,40372.74616,218,YES,Rachel Forster Hospital,100300.5217
219,433588.0272,1.07E+05,887833.2277,56938.86379,1309968.944,43135.28908,219,YES,Redfern Oval,145169.5759
