TZ16_CODE,30_lin,45_lin,60_lin,30_log,45_log,60_log,Average_Price
3,0.0,0.0,606561.8981183808,0.0,0.0,136787.9139097943,202187.2993727936
4,0.0,360461.4713186,34518.370029900005,0.0,41538.52909720673,5861.430647119532,131659.94711616667
5,0.0,0.0,286213.1147784,0.0,0.0,62322.848528167786,95404.3715928
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,15174.007908075,0.0,0.0,9012.545515832697,5058.002636025
9,0.0,0.0,116.72172018000002,0.0,0.0,10.693296244629508,38.90724006000001
10,0.0,0.0,17495.518689876,0.0,0.0,11586.966461078453,5831.839563292
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,165623.93839941,0.0,0.0,30030.454103305445,55207.979466469995
14,0.0,0.0,86847.83402665501,0.0,0.0,21698.484841115278,28949.278008885
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,46711.90210104,0.0,0.0,9910.550031129373,15570.63403368
18,0.0,0.0,24440.0628384,0.0,0.0,15635.178386179658,8146.6876128
19,0.0,0.0,112175.703078984,0.0,0.0,30475.632584196668,37391.901026328
20,0.0,1639904.4794170463,166601.02229466,0.0,233776.0651829376,35536.92214946556,602168.5005705688
21,0.0,0.0,106437.5699445126,0.0,0.0,28123.207790086526,35479.1899815042
22,0.0,92238.95852352,132460.59621393002,0.0,16402.637371830093,35475.80335205606,74899.85157915001
23,0.0,441668.5356802275,23941.276629048003,0.0,373859.6540640397,30728.569350849917,155203.27076975853
24,0.0,0.0,51270.327218700004,0.0,0.0,20043.569271180037,17090.109072900003
25,0.0,0.0,53880.4221099,0.0,0.0,20521.224917813888,17960.1407033
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,58802.50564578001,0.0,0.0,32996.6784426607,19600.835215260002
28,0.0,46305.534497472,65252.669392332,0.0,21179.832598212393,44605.173284270946,37186.067963268
29,0.0,197830.41296564403,143101.476341616,0.0,140843.9733220119,156520.86614891203,113643.96310242002
30,0.0,551102.119298304,791415.2161464362,0.0,210947.31117306554,460464.50110822247,447505.77848158
31,0.0,145374.57584064,174126.27747429002,0.0,69484.60678790142,128789.28476188009,106500.28443831
32,0.0,650203.21695745,87285.05611503,0.0,126407.52363529707,25980.043787712915,245829.42435749338
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,645650.7379896541,0.0,0.0,27513.438997831665,215216.912663218
